"year","degree","padeg","madeg","spdeg","sex","ompop","income","rincome","speduc","maeduc","id","commute","industry","sibs","childs","age","educ","paeduc","ballot"
2012,3,3,4,7,1,2,10,3,97,18,330,-1,0,1,0,27,16,16,2
2012,3,3,3,7,2,2,12,12,97,97,331,-1,0,1,0,28,16,16,1
2012,3,4,3,7,1,1,12,12,97,18,332,-1,0,1,0,22,16,20,2
2012,4,1,1,3,2,4,12,0,16,12,333,-1,0,2,2,48,17,13,3
2012,0,8,0,7,1,1,11,0,97,98,334,-1,0,11,1,89,8,98,1
2012,3,4,1,3,2,4,12,12,16,12,335,-1,0,2,2,49,17,20,3
2012,1,7,0,7,2,1,8,0,97,3,336,-1,0,3,2,87,12,97,1
2012,3,2,0,7,1,3,12,5,97,11,337,-1,0,5,3,64,17,14,3
2012,2,7,2,1,1,5,12,11,15,14,338,-1,0,3,3,41,15,97,1
2012,0,1,1,7,1,8,12,0,97,12,339,-1,0,12,5,57,9,12,3
2012,3,3,3,4,2,3,13,0,19,16,340,-1,0,5,3,46,16,16,2
2012,4,3,1,4,2,2,12,10,20,12,341,-1,0,1,2,58,16,16,1
2012,3,4,3,3,2,2,12,1,19,16,342,-1,0,3,2,78,16,20,3
2012,4,4,4,4,2,5,12,13,18,18,343,-1,0,2,3,45,19,20,1
2012,1,1,7,7,2,3,12,12,97,97,344,-1,0,3,0,38,14,12,2
2012,4,4,4,7,2,1,12,9,97,17,345,-1,0,2,0,69,20,20,3
2012,2,1,1,2,1,2,12,12,14,12,346,-1,0,2,3,61,16,12,3
2012,4,3,4,4,2,2,12,12,18,20,347,-1,0,3,0,48,16,16,1
2012,3,3,3,3,1,2,12,12,16,16,348,-1,0,3,0,37,16,18,2
2012,1,1,7,7,1,1,9,0,97,97,349,-1,0,3,1,47,12,12,1
2012,4,1,1,7,1,1,12,12,97,97,350,-1,0,0,0,26,18,97,3
2012,1,0,0,7,2,1,12,12,97,9,351,-1,0,2,1,41,13,12,1
2012,4,7,4,7,2,1,3,0,97,16,352,-1,0,2,0,55,18,97,3
2012,0,0,0,7,2,1,8,0,97,8,353,-1,0,3,4,81,10,8,2
2012,3,3,4,7,1,2,12,12,97,20,354,-1,0,2,0,32,17,16,1
2012,1,4,3,1,1,3,12,12,12,16,355,-1,0,2,1,27,14,19,1
2012,1,1,2,7,2,2,10,9,97,14,356,-1,0,2,1,32,13,12,2
2012,4,1,3,4,2,5,12,10,18,16,357,-1,0,4,3,39,18,12,3
2012,3,0,0,1,2,2,12,12,12,8,358,-1,0,1,0,55,16,8,1
2012,3,4,3,4,1,2,12,12,18,16,359,-1,0,1,0,35,16,19,3
2012,3,1,8,7,1,1,12,1,97,12,360,-1,0,0,0,64,17,12,1
2012,1,0,1,7,2,1,11,0,97,12,361,-1,0,4,6,85,15,8,3
2012,1,8,1,7,1,1,12,0,97,12,362,-1,0,1,2,52,12,98,1
2012,1,8,7,7,2,2,98,0,97,97,363,-1,0,6,4,46,12,98,3
2012,0,7,0,7,2,4,2,0,97,2,364,-1,0,4,3,34,5,97,1
2012,0,0,0,0,2,4,10,0,7,0,365,-1,0,12,3,55,10,0,2
2012,1,1,1,7,1,1,9,0,97,12,366,-1,0,12,2,72,12,12,1
2012,2,7,1,7,2,2,12,12,97,14,367,-1,0,1,1,34,16,97,2
2012,0,0,0,1,1,2,12,12,14,8,368,-1,0,3,0,35,10,8,3
2012,1,1,1,1,2,2,12,12,13,12,369,-1,0,4,3,61,12,12,2
2012,1,0,0,7,1,1,11,0,97,10,370,-1,0,3,3,56,12,10,3
2012,1,8,0,7,2,1,9,0,97,8,371,-1,0,6,4,60,15,98,1
2012,3,1,1,4,2,2,12,0,18,12,372,-1,0,2,2,65,16,12,1
2012,1,1,1,1,1,2,12,0,12,12,373,-1,0,9,4,85,9,16,3
2012,1,1,1,7,1,3,12,11,97,12,374,-1,0,0,2,42,12,12,2
2012,1,2,1,7,2,3,12,9,97,13,375,-1,0,1,0,27,14,16,1
2012,1,8,1,7,2,1,98,0,97,98,376,-1,0,6,7,85,12,98,3
2012,1,1,7,1,2,2,12,12,14,97,377,-1,0,7,2,63,14,12,1
2012,3,1,1,4,2,4,12,2,18,12,378,-1,0,4,2,61,15,10,3
2012,4,3,1,4,2,2,12,12,20,10,379,-1,0,2,0,27,20,20,2
2012,3,7,4,7,1,1,12,12,97,18,380,-1,0,4,0,48,16,97,1
2012,3,8,7,7,1,2,12,12,97,97,381,-1,0,0,0,25,16,13,2
2012,1,1,1,3,1,6,12,12,16,12,382,-1,0,3,2,34,13,12,2
2012,3,0,0,4,2,4,12,0,19,5,383,-1,0,3,2,37,16,5,3
2012,1,3,3,7,2,1,9,0,97,16,384,-1,0,2,2,64,14,16,1
2012,4,0,0,7,1,1,12,12,97,98,385,-1,0,1,2,82,18,98,2
2012,3,3,8,4,2,4,13,13,20,98,386,-1,0,0,2,43,16,16,1
2012,1,1,2,7,2,1,4,1,97,14,387,-1,0,2,3,54,14,12,1
2012,1,1,1,7,2,2,10,9,97,14,388,-1,0,3,0,25,18,10,3
2012,3,3,7,7,2,1,11,0,97,97,389,-1,0,1,2,78,17,16,1
2012,1,7,3,7,2,2,12,2,97,16,390,-1,0,3,0,19,12,97,3
2012,1,4,4,7,1,2,10,0,97,18,391,-1,0,3,3,64,11,18,2
2012,1,1,1,7,1,4,12,11,97,12,392,-1,0,0,0,23,13,12,1
2012,3,1,1,7,2,2,12,12,97,12,393,-1,0,1,0,31,16,13,3
2012,2,3,1,3,1,2,12,12,16,12,394,-1,0,1,0,41,15,18,1
2012,1,1,1,7,2,1,12,11,97,99,395,-1,0,4,0,29,12,14,1
2012,4,1,0,7,2,3,12,12,97,8,396,-1,0,3,2,51,19,12,2
2012,3,0,1,7,1,1,12,12,97,12,397,-1,0,3,0,55,18,8,2
2012,1,2,2,1,2,4,12,12,13,14,398,-1,0,3,2,36,15,14,1
2012,1,8,0,7,2,1,12,0,97,7,399,-1,0,2,4,87,13,98,2
2012,3,4,4,7,1,2,12,12,97,20,400,-1,0,1,0,28,17,19,2
2012,3,4,1,3,1,2,12,12,15,12,401,-1,0,1,0,35,17,16,1
2012,4,0,0,7,1,1,12,12,97,10,402,-1,0,8,0,37,18,8,3
2012,1,7,8,7,1,1,12,0,97,98,403,-1,0,4,0,84,12,97,2
2012,1,1,1,7,1,2,9,0,97,14,404,-1,0,2,0,21,13,12,3
2012,3,1,3,1,1,4,12,12,14,15,405,-1,0,2,2,49,17,12,3
2012,1,0,0,1,2,5,12,0,12,5,406,-1,0,5,3,42,12,10,1
2012,1,0,1,4,2,2,13,0,20,12,407,-1,0,2,2,69,14,11,2
2012,3,1,1,1,2,2,12,12,14,14,408,-1,0,1,0,32,16,10,3
2012,4,3,0,4,2,2,12,12,20,9,409,-1,0,6,2,69,20,16,1
2012,3,1,0,1,2,2,13,0,14,10,410,-1,0,1,0,48,16,12,3
2012,0,1,1,7,1,4,12,2,97,12,411,-1,0,3,0,20,10,12,1
2012,4,3,3,1,2,2,13,12,13,17,412,-1,0,3,1,51,19,17,1
2012,4,1,1,2,1,2,12,10,14,12,413,-1,0,6,4,60,20,12,3
2012,3,1,0,1,2,2,12,12,13,11,414,-1,0,2,2,59,16,12,2
2012,3,1,1,7,2,1,12,0,97,12,415,-1,0,1,2,89,16,12,3
2012,1,1,7,7,2,2,12,4,97,97,416,-1,0,2,0,18,12,12,3
2012,3,3,1,3,2,2,12,0,16,12,417,-1,0,3,2,62,20,16,1
2012,1,1,1,2,2,4,12,9,14,14,418,-1,0,2,4,54,13,13,2
2012,1,1,3,7,2,5,12,5,97,16,419,-1,0,3,0,19,12,12,1
2012,1,7,1,1,2,5,12,12,14,12,420,-1,0,4,3,38,10,97,1
2012,1,1,1,3,1,2,12,12,16,12,421,-1,0,2,0,31,14,14,3
2012,4,1,2,7,2,1,12,12,97,15,422,-1,0,1,0,51,18,13,2
2012,1,1,7,7,1,6,10,10,97,97,423,-1,0,3,0,23,11,11,1
2012,3,4,1,7,2,2,12,12,97,12,424,-1,0,1,0,48,16,16,3
2012,2,1,1,7,2,1,12,10,97,12,425,-1,0,2,0,45,16,12,2
2012,1,3,1,7,1,3,12,13,97,12,426,-1,0,0,0,20,12,16,1
2012,1,1,1,1,2,2,12,0,15,10,427,-1,0,5,0,70,15,14,2
2012,3,3,1,3,2,2,12,9,16,12,428,-1,0,3,2,58,16,16,1
2012,3,1,1,7,1,1,12,0,97,13,429,-1,0,3,3,63,16,12,3
2012,1,7,4,3,2,2,12,0,16,18,430,-1,0,0,3,44,12,97,3
2012,1,0,0,7,2,1,98,0,97,7,431,-1,0,2,4,87,14,98,2
2012,3,0,1,4,2,2,98,98,17,14,432,-1,0,3,0,50,16,6,2
2012,1,7,0,7,2,1,11,0,97,11,433,-1,0,12,4,52,11,97,2
2012,2,1,1,2,1,2,12,12,15,12,434,-1,0,0,2,32,14,12,1
2012,4,4,4,3,1,4,12,12,16,16,435,-1,0,1,2,43,20,19,2
2012,3,1,1,3,2,2,12,12,16,12,436,-1,0,1,2,51,16,12,1
2012,4,3,1,7,1,1,12,12,97,12,437,-1,0,0,0,58,20,16,3
2012,0,8,7,0,2,2,13,0,11,97,438,-1,0,8,2,75,11,9,1
2012,3,1,4,1,2,2,12,0,12,20,439,-1,0,3,3,71,16,14,3
2012,1,1,1,7,2,1,12,0,97,12,440,-1,0,4,2,72,14,18,3
2012,1,7,1,7,2,2,11,11,97,12,441,-1,0,1,2,64,14,97,1
2012,1,0,1,7,2,2,6,0,97,13,442,-1,0,5,1,35,12,11,2
2012,1,1,1,4,1,5,12,12,18,15,443,-1,0,1,3,34,15,12,2
2012,0,0,0,1,1,2,12,12,14,11,444,-1,0,5,6,71,11,2,3
2012,3,1,0,7,1,1,10,0,97,6,445,-1,0,2,0,41,17,17,3
2012,1,8,1,4,1,3,12,12,17,12,446,-1,0,3,1,34,13,11,2
2012,1,0,2,7,1,2,9,9,97,14,447,-1,0,4,2,50,13,98,1
2012,1,7,8,7,2,6,12,10,97,98,448,-1,0,3,1,23,12,97,3
2012,1,1,1,7,1,1,11,0,97,12,449,-1,0,3,0,53,12,12,1
2012,1,7,1,7,1,1,12,5,97,12,450,-1,0,4,2,64,13,97,2
2012,4,3,3,4,1,4,13,13,20,16,451,-1,0,3,2,41,20,16,2
2012,1,7,2,7,1,1,11,10,97,14,452,-1,0,2,0,46,14,97,3
2012,3,3,1,7,1,3,12,10,97,12,453,-1,0,3,0,54,16,16,1
2012,4,7,3,3,1,2,12,12,16,16,454,-1,0,3,0,67,19,97,2
2012,3,7,3,7,2,1,12,12,97,16,455,-1,0,2,1,53,16,97,3
2012,1,3,1,2,2,2,12,12,14,12,456,-1,0,2,3,59,12,16,1
2012,1,7,1,4,2,2,13,13,18,12,457,-1,0,5,0,65,12,97,3
2012,1,0,1,3,1,3,12,12,16,12,458,-1,0,4,3,51,14,9,2
2012,2,8,7,7,1,3,98,0,97,97,459,-1,0,2,0,39,14,12,3
2012,1,1,3,7,2,3,12,0,97,16,460,-1,0,2,2,49,12,13,2
2012,3,2,1,3,2,2,12,13,16,12,461,-1,0,0,0,30,16,14,1
2012,3,3,4,7,2,2,12,0,97,20,462,-1,0,5,2,57,19,16,2
2012,4,3,1,3,1,2,12,12,16,12,463,-1,0,0,0,36,18,16,3
2012,4,1,1,7,2,3,12,12,97,12,464,-1,0,0,1,39,18,12,2
2012,3,3,4,4,2,4,12,0,20,17,465,-1,0,1,2,38,18,16,3
2012,3,3,1,3,1,5,12,12,16,12,466,-1,0,1,3,46,16,16,3
2012,3,4,1,4,1,4,12,12,18,12,467,-1,0,4,2,41,18,12,1
2012,4,3,3,7,1,3,12,12,97,16,468,-1,0,1,0,29,18,18,2
2012,1,1,1,7,1,2,98,13,97,12,469,-1,0,3,0,58,12,16,1
2012,4,1,1,4,2,2,12,12,20,12,470,-1,0,2,1,48,17,12,3
2012,4,3,4,7,1,1,13,0,97,20,471,-1,0,1,0,31,20,16,1
2012,2,1,7,7,2,1,12,12,97,97,472,-1,0,8,0,54,14,12,2
2012,0,8,1,7,2,1,8,0,97,12,473,-1,0,1,3,37,9,98,2
2012,4,1,3,7,2,3,12,12,97,16,474,-1,0,9,3,48,18,13,1
2012,1,0,1,7,1,3,98,0,97,12,475,-1,0,2,0,58,12,98,3
2012,0,0,0,7,2,1,9,98,97,4,476,-1,0,6,8,77,9,3,2
2012,1,7,4,7,2,1,11,4,97,18,477,-1,0,1,0,44,14,97,1
2012,2,1,1,7,2,2,98,11,97,15,478,-1,0,1,0,27,16,12,3
2012,0,1,0,7,1,7,12,0,97,11,479,-1,0,4,0,19,11,12,1
2012,1,7,1,7,1,2,12,12,97,97,480,-1,0,4,2,55,13,97,3
2012,1,0,1,1,2,3,12,12,13,12,481,-1,0,2,1,52,12,11,1
2012,1,1,1,1,1,2,12,0,12,12,482,-1,0,7,4,63,13,12,2
2012,2,3,2,4,2,4,12,10,18,14,483,-1,0,5,2,39,14,16,3
2012,0,0,0,1,2,5,12,0,12,0,484,-1,0,5,4,68,10,0,2
2012,0,0,0,1,1,1,98,0,12,98,485,-1,0,5,3,82,4,6,2
2012,1,8,0,7,2,2,98,0,97,98,486,-1,0,6,3,59,12,98,1
2012,1,1,1,7,2,1,13,13,97,13,487,-1,0,5,3,64,15,13,2
2012,4,1,1,7,2,1,98,12,97,14,488,-1,0,6,0,47,18,15,2
2012,1,7,1,3,1,3,12,12,17,12,489,-1,0,2,3,45,12,97,3
2012,1,7,1,1,1,2,12,12,14,11,490,-1,0,1,5,37,12,97,1
2012,0,7,1,7,1,4,11,3,97,14,491,-1,0,8,1,20,11,97,2
2012,4,3,3,3,1,3,12,12,18,16,492,-1,0,3,1,31,20,16,1
2012,1,1,1,7,2,3,3,1,97,13,493,-1,0,2,1,22,13,12,2
2012,3,1,3,7,2,1,12,0,97,16,494,-1,0,0,1,61,16,12,2
2012,2,3,3,1,2,2,12,12,13,16,495,-1,0,4,1,56,15,16,2
2012,0,2,1,7,1,5,12,9,97,13,496,-1,0,3,1,34,8,15,1
2012,0,0,0,0,1,4,12,12,9,6,497,-1,0,7,2,53,12,6,2
2012,1,1,0,1,1,6,12,12,12,8,498,-1,0,3,1,22,12,12,3
2012,1,7,0,7,2,4,10,0,97,0,499,-1,0,7,3,39,12,97,2
2012,0,0,0,0,1,4,11,11,6,6,500,-1,0,7,2,25,6,6,3
2012,4,1,2,1,1,2,12,0,12,14,501,-1,0,2,6,75,17,14,2
2012,4,7,1,0,1,4,12,12,5,13,502,-1,0,4,2,44,18,97,3
2012,1,1,1,7,1,1,9,9,97,13,503,-1,0,4,0,26,14,12,1
2012,2,0,0,1,2,3,12,12,12,6,504,-1,0,4,2,40,13,6,3
2012,1,8,0,7,2,6,12,12,97,11,505,-1,0,5,4,33,10,98,1
2012,0,0,0,1,1,4,12,12,12,6,506,-1,0,15,4,49,12,98,2
2012,1,1,1,1,2,2,12,4,12,12,507,-1,0,5,0,49,12,15,1
2012,4,1,1,4,1,4,12,12,20,13,508,-1,0,2,2,48,20,12,3
2012,3,3,2,7,1,1,12,12,97,14,509,-1,0,0,0,40,17,16,1
2012,1,0,2,7,1,1,13,0,97,14,510,-1,0,3,2,80,14,11,3
2012,1,7,1,7,2,4,1,1,97,97,511,-1,0,3,2,21,12,97,2
2012,0,0,0,0,1,2,1,0,0,0,512,-1,0,7,4,38,0,0,1
2012,1,1,1,0,1,2,12,0,10,12,513,-1,0,8,4,74,12,12,1
2012,3,0,1,3,1,1,12,0,16,11,514,-1,0,7,0,75,16,11,3
2012,1,3,1,1,2,2,12,12,12,12,515,-1,0,0,2,40,14,16,1
2012,3,4,1,3,2,4,13,0,17,14,516,-1,0,2,2,50,16,18,3
2012,0,1,0,1,2,2,12,10,14,9,517,-1,0,2,3,48,8,14,2
2012,0,0,0,0,1,3,12,11,12,1,518,-1,0,5,2,32,9,4,3
2012,0,0,0,0,1,5,12,12,12,6,519,-1,0,11,4,41,8,98,1
2012,0,0,0,0,2,3,98,0,9,0,520,-1,0,9,1,26,9,6,3
2012,1,7,0,7,2,2,12,12,97,7,521,-1,0,3,1,57,12,97,2
2012,1,1,2,7,2,1,1,0,97,16,522,-1,0,4,0,30,12,12,3
2012,1,8,1,7,2,5,7,0,97,99,523,-1,0,2,5,41,12,98,3
2012,0,7,1,7,1,1,1,0,97,99,524,-1,0,6,2,50,9,97,3
2012,1,1,0,7,1,2,12,0,97,6,525,-1,0,3,0,30,15,12,1
2012,1,7,1,7,2,2,11,11,97,12,526,-1,0,0,2,47,12,97,2
2012,0,0,0,7,2,1,4,0,97,7,527,-1,0,5,0,65,7,5,3
2012,0,0,0,0,1,2,98,98,1,0,528,-1,0,8,4,43,5,0,2
2012,1,7,1,7,1,2,12,0,97,12,529,-1,0,8,0,20,14,97,3
2012,4,3,4,1,2,2,12,12,14,18,530,-1,0,1,0,47,18,16,2
2012,3,1,1,7,1,2,12,12,97,12,531,-1,0,1,0,31,16,16,3
2012,1,3,2,1,1,6,12,12,15,14,532,-1,0,8,3,35,12,16,2
2012,1,1,1,1,1,2,12,12,12,12,533,-1,0,3,2,58,12,12,3
2012,1,1,1,1,2,3,12,0,12,12,534,-1,0,2,4,66,14,14,2
2012,1,3,1,7,2,7,12,0,97,12,535,-1,0,4,4,37,12,16,3
2012,2,1,1,7,2,1,12,12,97,98,536,-1,0,10,2,40,15,12,3
2012,1,1,1,3,1,2,12,12,16,12,537,-1,0,1,2,56,13,12,2
2012,1,7,1,1,2,2,12,11,12,12,538,-1,0,1,2,49,12,97,1
2012,2,3,1,2,2,2,12,12,14,12,539,-1,0,2,2,30,14,16,3
2012,4,0,3,1,2,6,12,12,13,15,540,-1,0,2,4,45,18,8,1
2012,1,0,0,7,1,1,12,0,97,6,541,-1,0,7,0,77,13,4,3
2012,0,8,8,7,2,1,9,0,97,12,542,-1,0,3,5,30,11,98,1
2012,0,0,0,0,1,6,12,12,8,10,543,-1,0,3,4,43,10,11,1
2012,1,0,1,7,2,1,10,10,97,12,544,-1,0,10,2,31,13,9,2
2012,3,0,0,7,2,1,13,13,97,10,545,-1,0,2,0,58,16,10,3
2012,1,0,8,1,1,2,12,12,12,98,546,-1,0,9,4,62,12,98,1
2012,0,7,8,7,1,1,9,0,97,98,547,-1,0,3,3,73,10,97,2
2012,1,7,8,7,2,2,12,11,97,12,548,-1,0,2,0,60,12,97,3
2012,0,7,1,1,1,2,12,0,12,14,549,-1,0,4,2,32,11,97,2
2012,0,0,0,7,2,5,11,9,97,10,550,-1,0,6,0,24,10,98,3
2012,1,4,3,7,1,1,9,0,97,16,551,-1,0,3,4,71,14,17,2
2012,2,0,0,7,1,1,12,12,97,9,552,-1,0,5,2,31,15,9,2
2012,2,3,2,7,2,1,11,5,97,14,553,-1,0,6,0,42,14,16,3
2012,0,0,8,7,2,1,98,0,97,10,554,-1,0,5,2,80,10,98,2
2012,1,0,0,7,2,1,10,0,97,98,555,-1,0,6,3,76,12,3,1
2012,0,7,0,7,2,2,2,0,97,11,556,-1,0,3,2,40,11,97,2
2012,0,0,1,7,1,4,11,6,97,11,557,-1,0,13,3,29,10,10,1
2012,0,0,0,7,2,2,12,0,97,0,558,-1,0,9,2,86,10,0,2
2012,1,0,1,7,1,1,12,0,97,12,559,-1,0,2,0,53,12,10,3
2012,1,2,2,0,2,3,11,10,9,15,560,-1,0,6,4,48,12,15,1
2012,0,0,0,7,2,1,8,0,97,4,561,-1,0,6,3,86,6,98,1
2012,1,0,0,0,2,2,2,0,11,0,562,-1,0,8,5,71,12,1,1
2012,0,7,0,0,2,3,10,3,98,0,563,-1,0,8,3,50,6,97,3
2012,1,1,1,7,1,1,13,13,97,14,564,-1,0,5,2,40,14,12,3
2012,1,8,1,1,1,5,12,12,12,12,565,-1,0,2,3,30,12,12,3
2012,0,0,0,0,1,8,9,9,5,5,566,-1,0,4,8,68,6,98,1
2012,4,4,3,4,2,4,12,12,16,16,567,-1,0,4,2,37,17,20,2
2012,1,0,0,7,2,5,98,0,97,12,568,-1,0,1,4,41,11,98,1
2012,2,1,1,1,2,4,98,0,16,12,569,-1,0,8,3,64,15,12,3
2012,1,7,8,1,1,2,12,0,13,98,570,-1,0,3,0,72,13,97,3
2012,3,3,4,7,2,1,12,12,97,18,571,-1,0,3,0,40,19,16,1
2012,3,7,0,7,2,2,98,98,97,6,572,-1,0,3,1,43,16,97,1
2012,4,0,0,7,1,1,12,0,97,6,573,-1,0,1,3,84,17,6,2
2012,3,1,2,3,1,4,12,12,16,14,574,-1,0,1,2,34,16,12,3
2012,2,1,1,7,2,1,11,11,97,12,575,-1,0,10,2,79,14,12,1
2012,0,0,0,7,1,1,9,0,97,11,576,-1,0,7,3,60,10,7,3
2012,1,3,1,7,1,1,10,0,97,12,577,-1,0,3,3,59,12,16,1
2012,1,0,0,1,1,2,2,0,12,3,578,-1,0,13,8,59,12,0,2
2012,1,8,8,7,2,1,9,0,97,98,579,-1,0,3,1,63,13,98,1
2012,0,0,1,7,2,1,9,0,97,12,580,-1,0,4,4,66,7,98,2
2012,1,0,1,1,1,4,6,0,12,12,581,-1,0,10,3,49,12,5,1
2012,3,1,1,7,1,3,12,0,97,12,582,-1,0,1,0,66,17,12,2
2012,4,3,0,3,1,6,12,12,17,7,583,-1,0,5,3,42,19,16,3
2012,4,2,1,3,1,3,12,12,16,12,584,-1,0,1,2,52,20,14,2
2012,4,3,0,0,1,2,12,12,9,0,585,-1,0,5,4,42,20,14,3
2012,3,4,4,7,1,3,12,12,97,16,586,-1,0,1,3,45,17,18,3
2012,4,4,4,4,2,3,12,12,18,19,587,-1,0,2,2,37,18,20,2
2012,1,7,1,1,1,2,12,12,12,12,588,-1,0,2,4,49,12,97,3
2012,1,1,4,1,1,2,11,0,12,18,589,-1,0,3,2,31,11,13,2
2012,1,0,0,1,1,2,12,12,12,6,590,-1,0,4,6,81,13,6,3
2012,4,3,2,7,1,2,12,12,97,14,591,-1,0,3,0,30,20,16,3
2012,2,1,1,7,1,3,11,4,97,12,592,-1,0,6,0,29,13,98,2
2012,2,0,1,0,1,2,12,12,10,12,593,-1,0,3,2,58,14,8,1
2012,1,1,1,7,2,1,98,12,97,9,594,-1,0,3,4,76,12,12,3
2012,2,0,0,1,1,4,12,12,12,3,595,-1,0,2,2,49,16,6,1
2012,2,7,8,1,2,4,12,0,12,12,596,-1,0,10,2,42,14,97,1
2012,3,1,1,7,1,2,12,12,97,12,597,-1,0,3,0,56,16,12,2
2012,4,3,3,4,2,2,12,12,18,16,598,-1,0,1,2,40,18,16,1
2012,3,1,1,3,2,2,12,12,16,16,599,-1,0,6,0,35,18,13,2
2012,4,0,0,3,2,2,12,12,16,6,600,-1,0,1,1,36,18,9,1
2012,3,4,2,4,2,2,12,10,19,14,601,-1,0,3,2,56,16,20,3
2012,4,4,4,3,1,2,12,12,16,18,602,-1,0,2,3,37,20,20,2
2012,1,1,1,1,2,3,12,8,18,12,603,-1,0,5,1,35,13,11,3
2012,1,7,8,7,1,3,11,11,97,97,604,-1,0,2,0,24,15,97,1
2012,1,0,0,0,1,3,12,12,11,10,605,-1,0,4,3,70,12,8,2
2012,1,8,1,7,1,4,12,0,97,12,606,-1,0,1,0,28,11,98,1
2012,1,1,1,1,2,2,7,0,12,14,607,-1,0,2,3,51,12,12,2
2012,2,7,1,1,2,2,10,10,12,13,608,-1,0,2,0,30,14,97,1
2012,1,0,0,7,2,1,12,0,97,10,609,-1,0,2,5,80,12,0,2
2012,3,3,1,7,2,3,12,12,97,12,610,-1,0,5,2,46,16,16,1
2012,4,8,1,7,2,2,98,0,97,12,611,-1,0,1,1,78,18,98,2
2012,1,4,1,7,2,1,12,12,97,12,612,-1,0,1,1,64,13,16,1
2012,4,1,1,7,2,1,12,12,97,12,613,-1,0,1,0,50,20,12,3
2012,2,0,0,7,1,1,12,0,97,6,614,-1,0,3,3,63,14,5,2
2012,1,0,0,0,1,3,12,12,11,6,615,-1,0,9,5,66,14,7,2
2012,3,1,2,1,2,3,12,12,14,14,616,-1,0,2,1,35,16,14,1
2012,1,0,0,7,1,1,8,0,97,6,617,-1,0,11,8,72,12,6,1
2012,1,0,8,1,1,2,9,0,12,98,618,-1,0,9,4,88,14,98,2
2012,1,7,3,7,2,1,12,12,97,15,619,-1,0,1,0,99,12,97,3
2012,1,7,1,7,1,1,1,0,97,14,620,-1,0,14,0,19,9,97,1
2012,2,0,1,7,2,4,11,0,97,12,621,-1,0,10,5,32,14,9,3
2012,1,1,1,1,2,4,12,9,12,12,622,-1,0,1,2,33,12,12,2
2012,2,7,1,3,2,6,12,12,16,12,623,-1,0,11,4,48,14,97,2
2012,1,1,1,7,2,1,9,0,97,12,624,-1,0,7,2,67,14,14,3
2012,1,7,1,2,1,3,12,0,17,12,625,-1,0,6,2,46,12,97,1
2012,4,3,3,3,1,2,12,12,16,16,626,-1,0,4,2,50,18,16,1
2012,3,3,4,7,1,5,12,5,97,20,627,-1,0,2,0,28,16,16,2
2012,3,0,0,3,2,2,12,0,16,10,628,-1,0,2,0,28,15,10,1
2012,3,3,7,7,1,2,12,11,97,97,629,-1,0,0,0,49,15,16,3
2012,1,7,1,7,2,1,9,9,97,14,630,-1,0,4,0,20,12,97,3
2012,1,4,1,7,1,1,12,12,97,15,631,-1,0,4,0,51,14,18,1
2012,0,8,7,7,2,1,8,0,97,97,632,-1,0,5,5,75,10,98,2
2012,1,1,1,7,2,1,12,0,97,12,633,-1,0,1,1,65,13,12,2
2012,1,1,8,7,2,1,8,0,97,98,634,-1,0,2,1,58,12,12,1
2012,1,8,8,1,2,3,12,7,12,98,635,-1,0,6,2,40,11,10,1
2012,2,2,1,4,2,3,12,12,20,12,636,-1,0,1,1,32,14,14,3
2012,2,1,0,1,2,2,12,1,12,10,637,-1,0,8,4,53,14,12,1
2012,1,1,2,1,1,2,12,12,12,14,638,-1,0,1,3,51,13,12,2
2012,1,1,1,1,2,2,12,12,12,12,639,-1,0,7,2,48,12,12,3
2012,1,1,1,0,1,5,12,12,4,10,640,-1,0,4,2,42,12,9,2
2012,1,2,2,2,2,4,12,8,14,14,641,-1,0,1,2,39,15,14,3
2012,0,7,1,7,2,4,4,0,97,12,642,-1,0,0,3,27,11,97,2
2012,1,1,0,1,2,5,10,9,13,8,643,-1,0,4,3,45,12,12,2
2012,1,1,1,3,1,3,12,12,18,12,644,-1,0,3,2,42,15,12,1
2012,1,0,1,3,1,2,12,12,16,12,645,-1,0,2,5,48,12,6,2
2012,1,0,0,4,2,2,12,0,18,98,646,-1,0,2,2,69,15,9,3
2012,1,1,1,7,1,6,12,2,97,12,647,-1,0,3,0,18,12,11,1
2012,1,7,1,1,1,3,12,12,15,12,648,-1,0,1,0,37,12,97,1
2012,2,4,4,1,2,4,12,0,14,20,649,-1,0,6,2,33,16,18,3
2012,1,0,0,7,2,2,12,12,97,0,650,-1,0,5,0,49,12,6,2
2012,3,0,0,3,2,2,13,13,16,6,651,-1,0,5,0,39,16,9,3
2012,0,0,0,0,2,5,12,9,6,6,652,-1,0,6,7,44,8,2,2
2012,0,7,0,7,1,3,6,7,97,0,653,-1,0,6,3,53,6,97,2
2012,1,7,1,7,1,3,6,0,97,98,654,-1,0,5,0,25,12,97,3
2012,3,1,1,1,2,3,12,12,12,12,655,-1,0,1,1,45,16,12,2
2012,1,0,0,1,1,2,12,12,13,11,656,-1,0,4,0,24,12,8,2
2012,1,8,3,7,2,1,12,8,97,16,657,-1,0,2,1,59,13,98,3
2012,1,1,0,7,2,3,12,12,97,14,658,-1,0,7,1,27,14,12,1
2012,4,3,7,7,1,2,12,12,97,97,659,-1,0,10,0,54,20,16,2
2012,1,7,1,7,2,2,12,12,97,12,660,-1,0,2,0,26,12,97,1
